Comm. Timestamp,FCnt,SpFact,RSSI,SNR,Gateway,Payload (Hex),AccMotion,AccX,AccY,AccZ,Analog1,Co2,ExternalDigital,ExternalDistance,ExternalTemp1,Humidity,IrExternalTemp,IrInternalTemp,Latitude,Light,Longitude,Motion,Occupancy,Pressure,Pulse1,Pulse1Abs,SoundAvg,SoundPeak,Temperature,Vdd,Waterleak,Events
14-03-2023 00:39,2676,8,-116,-3,1105,0100350253070e1a0e127014000ed8e8,,,,,,,,4720,,83,,,,,,,,973.032,,,,,5.3,3610,,
14-03-2023 00:49,2677,8,-112,4,1105,0100330253070e1a0e127b14000ed96b,,,,,,,,4731,,83,,,,,,,,973.163,,,,,5.1,3610,,
14-03-2023 00:59,2678,8,-107,9,1105,0100300253070e180e128914000ed9a1,,,,,,,,4745,,83,,,,,,,,973.217,,,,,4.8,3608,,
14-03-2023 01:09,2679,8,-111,-8,1105,01002e0253070e1a0e138814000eda47,,,,,,,,5000,,83,,,,,,,,973.383,,,,,4.6,3610,,
14-03-2023 01:19,2680,8,-111,1,1105,01002c0253070e1a0e130b14000edbef,,,,,,,,4875,,83,,,,,,,,973.807,,,,,4.4,3610,,
14-03-2023 01:29,2681,8,-112,-3,1105,01002a0253070e1a0e138814000edc0f,,,,,,,,5000,,83,,,,,,,,973.839,,,,,4.2,3610,,
14-03-2023 01:39,2682,8,-111,5,1105,0100290253070e180e128414000edc96,,,,,,,,4740,,83,,,,,,,,973.974,,,,,4.1,3608,,
14-03-2023 01:49,2683,7,-113,-3,1105,0100270253070e1d0e127514000edcff,,,,,,,,4725,,83,,,,,,,,974.079,,,,,3.9,3613,,
14-03-2023 01:59,2684,7,-112,1,1105,0100260253070e180e127c14000edd37,,,,,,,,4732,,83,,,,,,,,974.135,,,,,3.8,3608,,
14-03-2023 02:09,2685,7,-111,3,1105,0100250253070e180e126714000eddef,,,,,,,,4711,,83,,,,,,,,974.319,,,,,3.7,3608,,
14-03-2023 02:19,2686,7,-110,5,1105,0100250253070e180e127714000edebc,,,,,,,,4727,,83,,,,,,,,974.524,,,,,3.7,3608,,
14-03-2023 02:29,2687,7,-113,2,1105,0100240253070e150e126a14000edf46,,,,,,,,4714,,83,,,,,,,,974.662,,,,,3.6,3605,,
14-03-2023 02:39,2688,7,-115,-2,1105,0100240253070e180e128f14000edff6,,,,,,,,4751,,83,,,,,,,,974.838,,,,,3.6,3608,,
14-03-2023 02:49,2689,7,-111,4,1105,0100230253070e150e129414000ee017,,,,,,,,4756,,83,,,,,,,,974.871,,,,,3.5,3605,,
14-03-2023 02:59,2690,7,-109,8,1105,0100230253070e150e129614000ee001,,,,,,,,4758,,83,,,,,,,,974.849,,,,,3.5,3605,,
14-03-2023 03:09,2691,7,-110,5,1105,0100230253070e180e12b814000ee125,,,,,,,,4792,,83,,,,,,,,975.141,,,,,3.5,3608,,
14-03-2023 03:19,2692,7,-111,4,1105,0100230253070e180e12e014000ee13c,,,,,,,,4832,,83,,,,,,,,975.164,,,,,3.5,3608,,
14-03-2023 03:29,2693,7,-114,0,1105,0100230253070e180e129214000ee17e,,,,,,,,4754,,83,,,,,,,,975.23,,,,,3.5,3608,,
14-03-2023 03:39,2694,7,-111,3,1105,0100220253070e150e12bd14000ee2e9,,,,,,,,4797,,83,,,,,,,,975.593,,,,,3.4,3605,,
14-03-2023 03:49,2695,7,-110,4,1105,0100220253070e150e12ad14000ee2b9,,,,,,,,4781,,83,,,,,,,,975.545,,,,,3.4,3605,,
14-03-2023 03:59,2696,7,-114,0,1105,0100220253070e150e12ab14000ee3aa,,,,,,,,4779,,83,,,,,,,,975.786,,,,,3.4,3605,,
14-03-2023 04:09,2697,7,-110,6,1105,0100210253070e150e129514000ee461,,,,,,,,4757,,83,,,,,,,,975.969,,,,,3.3,3605,,
14-03-2023 04:19,2698,7,-109,6,1105,0100210253070e150e138814000ee563,,,,,,,,5000,,83,,,,,,,,976.227,,,,,3.3,3605,,
14-03-2023 04:29,2699,7,-110,2,1105,0100200253070e150e138814000ee5b1,,,,,,,,5000,,83,,,,,,,,976.305,,,,,3.2,3605,,
14-03-2023 04:39,2700,7,-109,8,1105,0100200253070e150e12b314000ee5a0,,,,,,,,4787,,83,,,,,,,,976.288,,,,,3.2,3605,,
14-03-2023 04:49,2701,7,-110,5,1105,01001e0253070e150e12c314000ee64e,,,,,,,,4803,,83,,,,,,,,976.462,,,,,3,3605,,
14-03-2023 04:59,2702,7,-109,7,1105,01001d0253070e150e12f514000ee659,,,,,,,,4853,,83,,,,,,,,976.473,,,,,2.9,3605,,
14-03-2023 05:09,2703,7,-106,-4,1105,01001c0253070e150e12e014000ee743,,,,,,,,4832,,83,,,,,,,,976.707,,,,,2.8,3605,,
14-03-2023 05:19,2704,7,-111,0,1105,01001b0253070e180e12f514000ee71b,,,,,,,,4853,,83,,,,,,,,976.667,,,,,2.7,3608,,
14-03-2023 05:29,2705,7,-112,3,1105,0100190253070e180e128b14000ee78a,,,,,,,,4747,,83,,,,,,,,976.778,,,,,2.5,3608,,
14-03-2023 05:39,2706,7,-113,3,1105,0100190253070e180e129214000ee893,,,,,,,,4754,,83,,,,,,,,977.043,,,,,2.5,3608,,
14-03-2023 05:49,2707,7,-111,0,1105,0100170253070e180e128c14000ee8ef,,,,,,,,4748,,83,,,,,,,,977.135,,,,,2.3,3608,,
14-03-2023 05:59,2708,7,-110,4,1105,0100160253070e180e129714000ee929,,,,,,,,4759,,83,,,,,,,,977.193,,,,,2.2,3608,,
14-03-2023 06:09,2709,7,-111,0,1105,0100150253070e180e129214000eea44,,,,,,,,4754,,83,,,,,,,,977.476,,,,,2.1,3608,,
14-03-2023 06:19,2710,7,-109,0,1105,0100140253070e180e129614000eea28,,,,,,,,4758,,83,,,,,,,,977.448,,,,,2,3608,,
14-03-2023 06:29,2711,7,-110,5,1105,0100130253070e180e129314000eea73,,,,,,,,4755,,83,,,,,,,,977.523,,,,,1.9,3608,,
14-03-2023 06:39,2712,7,-110,6,1105,0100120253070e180e129314000eea9f,,,,,,,,4755,,83,,,,,,,,977.567,,,,,1.8,3608,,
14-03-2023 06:49,2713,7,-110,6,1105,0100110253070e180e129a14000eeb8f,,,,,,,,4762,,83,,,,,,,,977.807,,,,,1.7,3608,,
14-03-2023 06:59,2714,7,-110,-1,1105,0100100253070e180e128714000eebd0,,,,,,,,4743,,83,,,,,,,,977.872,,,,,1.6,3608,,
14-03-2023 07:09,2715,7,-109,7,1105,01000f0253070e180e128414000eec33,,,,,,,,4740,,83,,,,,,,,977.971,,,,,1.5,3608,,
14-03-2023 07:19,2716,7,-111,1,1105,01000e0253070e1a0e128414000eec45,,,,,,,,4740,,83,,,,,,,,977.989,,,,,1.4,3610,,
14-03-2023 07:29,2717,7,-110,6,1105,01000e0253070e180e128214000eebea,,,,,,,,4738,,83,,,,,,,,977.898,,,,,1.4,3608,,
14-03-2023 07:39,2718,7,-111,3,1105,01000e0253070e180e128f14000eec00,,,,,,,,4751,,83,,,,,,,,977.92,,,,,1.4,3608,,
14-03-2023 07:49,2719,7,-110,6,1105,01000e0253070e180e128a14000eecb0,,,,,,,,4746,,83,,,,,,,,978.096,,,,,1.4,3608,,
14-03-2023 08:09,2721,7,-110,6,1105,01000f0253070e180e128714000eee24,,,,,,,,4743,,83,,,,,,,,978.468,,,,,1.5,3608,,
14-03-2023 08:19,2722,7,-111,3,1105,0100100253070e180e129114000eee96,,,,,,,,4753,,83,,,,,,,,978.582,,,,,1.6,3608,,
14-03-2023 08:29,2723,7,-117,-4,1792,0100100253070e150e129414000eef75,,,,,,,,4756,,83,,,,,,,,978.805,,,,,1.6,3605,,
14-03-2023 08:39,2724,7,-106,-4,1105,0100100253070e180e129514000eef3b,,,,,,,,4757,,83,,,,,,,,978.747,,,,,1.6,3608,,
14-03-2023 08:49,2725,7,-110,5,1105,0100100253070e180e128b14000ef022,,,,,,,,4747,,83,,,,,,,,978.978,,,,,1.6,3608,,
14-03-2023 09:09,2727,7,-111,2,1105,0100100253070e180e129b14000ef0d0,,,,,,,,4763,,83,,,,,,,,979.152,,,,,1.6,3608,,
14-03-2023 09:19,2728,7,-110,0,1105,01000f0253070e180e138814000ef164,,,,,,,,5000,,83,,,,,,,,979.3,,,,,1.5,3608,,
14-03-2023 09:29,2729,7,-109,5,1105,01000c0253070e180e131314000ef19b,,,,,,,,4883,,83,,,,,,,,979.355,,,,,1.2,3608,,
14-03-2023 09:39,2730,7,-109,6,1105,01000b0254070e150e127c14000ef258,,,,,,,,4732,,84,,,,,,,,979.544,,,,,1.1,3605,,
14-03-2023 09:49,2731,7,-109,6,1105,01000b0254070e150e138814000ef24f,,,,,,,,5000,,84,,,,,,,,979.535,,,,,1.1,3605,,
14-03-2023 09:59,2732,7,-116,-1.5,1105,01000b0253070e130e12ae14000ef2c1,,,,,,,,4782,,83,,,,,,,,979.649,,,,,1.1,3603,,
14-03-2023 10:09,2733,7,-110,5,1105,01000a0254070e130e12c514000ef37e,,,,,,,,4805,,84,,,,,,,,979.838,,,,,1,3603,,
14-03-2023 10:19,2734,7,-110,1,1105,0100090254070e150e12a614000ef3f6,,,,,,,,4774,,84,,,,,,,,979.958,,,,,0.9,3605,,
14-03-2023 10:29,2735,7,-111,3,1105,01000a0253070e130e131f14000ef487,,,,,,,,4895,,83,,,,,,,,980.103,,,,,1,3603,,
14-03-2023 10:39,2736,7,-107,-5,1105,01000e0253070e130e12b314000ef44b,,,,,,,,4787,,83,,,,,,,,980.043,,,,,1.4,3603,,
14-03-2023 10:49,2737,7,-109,6,1105,0100120253070e130e130814000ef4d8,,,,,,,,4872,,83,,,,,,,,980.184,,,,,1.8,3603,,
14-03-2023 10:59,2738,7,-105,-8,1105,0100140253070e130e12ae14000ef573,,,,,,,,4782,,83,,,,,,,,980.339,,,,,2,3603,,
14-03-2023 11:09,2739,7,-107,-1,1105,0100160253070e130e12cd14000ef695,,,,,,,,4813,,83,,,,,,,,980.629,,,,,2.2,3603,,
14-03-2023 11:19,2740,7,-114,0,1105,01001a0253070e130e129414000ef76e,,,,,,,,4756,,83,,,,,,,,980.846,,,,,2.6,3603,,
14-03-2023 11:29,2741,7,-110,6,1105,01001c0253070e130e12af14000ef845,,,,,,,,4783,,83,,,,,,,,981.061,,,,,2.8,3603,,
14-03-2023 11:39,2742,7,-109,6,1105,01001d0253070e130e12bf14000ef85a,,,,,,,,4799,,83,,,,,,,,981.082,,,,,2.9,3603,,
14-03-2023 11:49,2743,7,-108,5,1105,0100220253070e130e134514000ef92c,,,,,,,,4933,,83,,,,,,,,981.292,,,,,3.4,3603,,
14-03-2023 11:59,2744,7,-109,6,1105,0100290252070e130e12a214000efa2b,,,,,,,,4770,,82,,,,,,,,981.547,,,,,4.1,3603,,
14-03-2023 12:09,2745,7,-112,2,1105,01002c0252070e130e12b314000efb48,,,,,,,,4787,,82,,,,,,,,981.832,,,,,4.4,3603,,
14-03-2023 12:19,2746,7,-109,7,1105,01002c0253070e130e12c014000efb64,,,,,,,,4800,,83,,,,,,,,981.86,,,,,4.4,3603,,
14-03-2023 12:29,2747,7,-112,1,1105,0100340252070e130e12b314000efc78,,,,,,,,4787,,82,,,,,,,,982.136,,,,,5.2,3603,,
14-03-2023 12:39,2748,7,-109,7,1105,0100310252070e130e12b114000efd5d,,,,,,,,4785,,82,,,,,,,,982.365,,,,,4.9,3603,,
14-03-2023 12:49,2749,7,-109,2,1105,01002f0253070e150e129e14000efdb9,,,,,,,,4766,,83,,,,,,,,982.457,,,,,4.7,3605,,
14-03-2023 12:59,2750,7,-112,1,1105,0100320252070e150e12a314000efeb8,,,,,,,,4771,,82,,,,,,,,982.712,,,,,5,3605,,
14-03-2023 13:09,2751,7,-116,-3,1105,0100380252070e150e12a714000efed5,,,,,,,,4775,,82,,,,,,,,982.741,,,,,5.6,3605,,
14-03-2023 13:19,2752,7,-116,-3,1105,01003a0252070e180e12a714000eff30,,,,,,,,4775,,82,,,,,,,,982.832,,,,,5.8,3608,,
14-03-2023 13:29,2753,7,-114,-1,1105,0100370252070e180e12ae14000effc5,,,,,,,,4782,,82,,,,,,,,982.981,,,,,5.5,3608,,
14-03-2023 13:39,2754,7,-114,0,1105,0100320252070e180e129e14000f008a,,,,,,,,4766,,82,,,,,,,,983.178,,,,,5,3608,,
14-03-2023 13:49,2755,7,-109,7,1105,0100300252070e180e129614000f0138,,,,,,,,4758,,82,,,,,,,,983.352,,,,,4.8,3608,,
14-03-2023 13:59,2756,7,-108,7,1105,01002d0252070e180e129e14000f02a8,,,,,,,,4766,,82,,,,,,,,983.72,,,,,4.5,3608,,
14-03-2023 14:09,2757,7,-108,8,1105,01002e0252070e180e12b914000f0392,,,,,,,,4793,,82,,,,,,,,983.954,,,,,4.6,3608,,
14-03-2023 14:19,2758,7,-108,8,1105,01002c0252070e180e12b214000f03fb,,,,,,,,4786,,82,,,,,,,,984.059,,,,,4.4,3608,,
14-03-2023 14:29,2759,7,-115,-2.8,1105,0100280252070e180e12ba14000f0515,,,,,,,,4794,,82,,,,,,,,984.341,,,,,4,3608,,
14-03-2023 14:39,2760,7,-113,2,1105,0100250252070e180e130614000f05e9,,,,,,,,4870,,82,,,,,,,,984.553,,,,,3.7,3608,,
14-03-2023 14:49,2761,7,-114,-2,1105,0100250252070e180e128314000f0766,,,,,,,,4739,,82,,,,,,,,984.934,,,,,3.7,3608,,
14-03-2023 15:00,2762,7,-108,8,1105,0100240252070e1a0e129914000f07dc,,,,,,,,4761,,82,,,,,,,,985.052,,,,,3.6,3610,,
14-03-2023 15:09,2763,7,-115,0,1105,0100220252070e180e12a414000f086a,,,,,,,,4772,,82,,,,,,,,985.194,,,,,3.4,3608,,
14-03-2023 15:19,2764,7,-111,3,1105,0100230252070e180e12a014000f08fd,,,,,,,,4768,,82,,,,,,,,985.341,,,,,3.5,3608,,
14-03-2023 15:39,2766,7,-113,1,1105,0100220252070e180e12a714000f0acb,,,,,,,,4775,,82,,,,,,,,985.803,,,,,3.4,3608,,
14-03-2023 15:49,2767,7,-110,4,1105,0100210252070e180e12a814000f0bab,,,,,,,,4776,,82,,,,,,,,986.027,,,,,3.3,3608,,
14-03-2023 15:59,2768,7,-108,8,1105,0100200252070e1a0e12a414000f0c00,,,,,,,,4772,,82,,,,,,,,986.112,,,,,3.2,3610,,
14-03-2023 16:09,2769,7,-110,6,1105,0100210252070e180e12a314000f0cc2,,,,,,,,4771,,82,,,,,,,,986.306,,,,,3.3,3608,,
14-03-2023 16:19,2770,7,-107,9,1105,01001f0252070e1a0e129d14000f0d82,,,,,,,,4765,,82,,,,,,,,986.498,,,,,3.1,3610,,
14-03-2023 16:29,2771,7,-108,7,1105,01001f0251070e180e12a014000f0e31,,,,,,,,4768,,81,,,,,,,,986.673,,,,,3.1,3608,,
14-03-2023 16:39,2772,7,-115,-3,1105,01001f0251070e1a0e129c14000f0f2c,,,,,,,,4764,,81,,,,,,,,986.924,,,,,3.1,3610,,
14-03-2023 16:49,2773,7,-111,2,1105,01001e0251070e180e129c14000f0fa5,,,,,,,,4764,,81,,,,,,,,987.045,,,,,3,3608,,
14-03-2023 16:59,2774,7,-110,4,1105,01001c0251070e180e129914000f1053,,,,,,,,4761,,81,,,,,,,,987.219,,,,,2.8,3608,,
14-03-2023 17:19,2776,7,-104,-9,1105,01001c0251070e180e129d14000f12a8,,,,,,,,4765,,81,,,,,,,,987.816,,,,,2.8,3608,,
14-03-2023 17:29,2777,7,-109,7,1105,0100190251070e180e129f14000f13cb,,,,,,,,4767,,81,,,,,,,,988.107,,,,,2.5,3608,,
14-03-2023 17:39,2778,7,-110,6,1105,0100160251070e180e129b14000f14de,,,,,,,,4763,,81,,,,,,,,988.382,,,,,2.2,3608,,
14-03-2023 17:49,2779,7,-105,-5,1105,0100120251070e180e12a014000f161c,,,,,,,,4768,,81,,,,,,,,988.7,,,,,1.8,3608,,
14-03-2023 17:59,2780,7,-115,0,1105,01000f0251070e150e129e14000f16cb,,,,,,,,4766,,81,,,,,,,,988.875,,,,,1.5,3605,,
14-03-2023 18:09,2781,7,-116,-1,1105,01000c0251070e150e129f14000f17f9,,,,,,,,4767,,81,,,,,,,,989.177,,,,,1.2,3605,,
14-03-2023 18:19,2782,7,-111,4,1105,0100090251070e180e129814000f1942,,,,,,,,4760,,81,,,,,,,,989.506,,,,,0.9,3608,,
14-03-2023 18:29,2783,7,-108,8,1105,0100060251070e150e12a014000f1a6d,,,,,,,,4768,,81,,,,,,,,989.805,,,,,0.6,3605,,
14-03-2023 18:39,2784,7,-108,8,1105,0100030251070e130e128f14000f1bf3,,,,,,,,4751,,81,,,,,,,,990.195,,,,,0.3,3603,,
14-03-2023 18:49,2785,7,-108,7,1105,0100010251070e130e129514000f1cc0,,,,,,,,4757,,81,,,,,,,,990.4,,,,,0.1,3603,,
14-03-2023 18:59,2786,7,-110,3,1105,01fffe0251070e130e129514000f1dfb,,,,,,,,4757,,81,,,,,,,,990.715,,,,,-0.2,3603,,
14-03-2023 19:09,2787,7,-109,7,1105,01fffc0251070e130e129414000f1eac,,,,,,,,4756,,81,,,,,,,,990.892,,,,,-0.4,3603,,
14-03-2023 19:19,2788,7,-113,-3,1105,01fffb0251070e130e129414000f1f73,,,,,,,,4756,,81,,,,,,,,991.091,,,,,-0.5,3603,,
14-03-2023 19:29,2789,7,-108,7,1105,01fffa0251070e130e129114000f205b,,,,,,,,4753,,81,,,,,,,,991.323,,,,,-0.6,3603,,
14-03-2023 19:39,2790,7,-108,8,1105,01fff90251070e130e129514000f20f9,,,,,,,,4757,,81,,,,,,,,991.481,,,,,-0.7,3603,,
14-03-2023 19:49,2791,7,-110,5,1105,01fff70251070e130e129114000f2202,,,,,,,,4753,,81,,,,,,,,991.746,,,,,-0.9,3603,,
14-03-2023 19:59,2792,7,-110,5,1105,01fff50251070e130e129414000f2291,,,,,,,,4756,,81,,,,,,,,991.889,,,,,-1.1,3603,,
14-03-2023 20:09,2793,7,-108,8,1105,01fff30251070e130e129114000f22fb,,,,,,,,4753,,81,,,,,,,,991.995,,,,,-1.3,3603,,
14-03-2023 20:19,2794,7,-108,7,1105,01fff10251070e130e129214000f2385,,,,,,,,4754,,81,,,,,,,,992.133,,,,,-1.5,3603,,
14-03-2023 20:29,2795,7,-110,4,1105,01ffef0251070e130e129214000f2390,,,,,,,,4754,,81,,,,,,,,992.144,,,,,-1.7,3603,,
14-03-2023 20:39,2796,7,-109,7,1105,01ffee0251070e0d0e128c14000f246a,,,,,,,,4748,,81,,,,,,,,992.362,,,,,-1.8,3597,,
14-03-2023 20:49,2797,7,-112,0,1105,01ffed0251070e130e129614000f2515,,,,,,,,4758,,81,,,,,,,,992.533,,,,,-1.9,3603,,
14-03-2023 20:59,2798,7,-106,-1,1105,01ffec0251070e130e129514000f25fa,,,,,,,,4757,,81,,,,,,,,992.762,,,,,-2,3603,,
14-03-2023 21:09,2799,7,-107,0,1105,01ffeb0251070e150e129214000f25a0,,,,,,,,4754,,81,,,,,,,,992.672,,,,,-2.1,3605,,
14-03-2023 21:19,2800,7,-111,-2,1105,01ffea0251070e130e129514000f26ab,,,,,,,,4757,,81,,,,,,,,992.939,,,,,-2.2,3603,,
14-03-2023 21:29,2801,7,-109,6,1105,01ffe90251070e150e129814000f26e8,,,,,,,,4760,,81,,,,,,,,993,,,,,-2.3,3605,,
14-03-2023 21:39,2802,7,-108,8,1105,01ffea0251070e150e128c14000f27ce,,,,,,,,4748,,81,,,,,,,,993.23,,,,,-2.2,3605,,
14-03-2023 21:49,2803,7,-109,6,1105,01ffea0251070e150e128e14000f2834,,,,,,,,4750,,81,,,,,,,,993.332,,,,,-2.2,3605,,
14-03-2023 21:59,2804,7,-109,6,1105,01ffec0251070e150e129814000f2892,,,,,,,,4760,,81,,,,,,,,993.426,,,,,-2,3605,,
14-03-2023 22:09,2805,7,-107,9,1105,01ffea0251070e130e129214000f28f7,,,,,,,,4754,,81,,,,,,,,993.527,,,,,-2.2,3603,,
14-03-2023 22:19,2806,7,-107,8,1105,01ffe90252070e130e129814000f2951,,,,,,,,4760,,82,,,,,,,,993.617,,,,,-2.3,3603,,
14-03-2023 22:29,2807,7,-108,7,1105,01ffe70252070e130e129214000f29de,,,,,,,,4754,,82,,,,,,,,993.758,,,,,-2.5,3603,,
14-03-2023 22:39,2808,7,-113,1,1105,01ffe70252070e130e129414000f2a85,,,,,,,,4756,,82,,,,,,,,993.925,,,,,-2.5,3603,,
14-03-2023 22:49,2809,7,-107,8,1105,01ffe70252070e130e129014000f2a96,,,,,,,,4752,,82,,,,,,,,993.942,,,,,-2.5,3603,,
14-03-2023 22:59,2810,7,-108,8,1105,01ffe70252070e150e129014000f2ab1,,,,,,,,4752,,82,,,,,,,,993.969,,,,,-2.5,3605,,
14-03-2023 23:09,2811,7,-109,4,1105,01ffe60252070e130e129414000f2ab0,,,,,,,,4756,,82,,,,,,,,993.968,,,,,-2.6,3603,,
14-03-2023 23:19,2812,7,-107,8,1105,01ffe50252070e150e129214000f2aeb,,,,,,,,4754,,82,,,,,,,,994.027,,,,,-2.7,3605,,
14-03-2023 23:29,2813,7,-107,9,1105,01ffe60252070e130e129214000f2bd8,,,,,,,,4754,,82,,,,,,,,994.264,,,,,-2.6,3603,,
14-03-2023 23:59,2816,7,-108,2,1105,01ffe60252070e130e129014000f2be4,,,,,,,,4752,,82,,,,,,,,994.276,,,,,-2.6,3603,,
15-03-2023 00:09,2817,7,-109,4,1105,01ffe50252070e130e129014000f2c66,,,,,,,,4752,,82,,,,,,,,994.406,,,,,-2.7,3603,,
15-03-2023 00:19,2818,7,-108,1,1105,01ffe50252070e130e129414000f2c70,,,,,,,,4756,,82,,,,,,,,994.416,,,,,-2.7,3603,,
15-03-2023 00:29,2819,7,-113,-6,1105,01ffe70252070e130e129514000f2d13,,,,,,,,4757,,82,,,,,,,,994.579,,,,,-2.5,3603,,
15-03-2023 00:39,2820,7,-108,8,1105,01ffe60252070e130e128e14000f2def,,,,,,,,4750,,82,,,,,,,,994.799,,,,,-2.6,3603,,
15-03-2023 00:49,2821,7,-108,6,1105,01ffe60252070e100e129114000f2e33,,,,,,,,4753,,82,,,,,,,,994.867,,,,,-2.6,3600,,
15-03-2023 00:59,2822,7,-108,8,1105,01ffe90252070e130e128914000f2e67,,,,,,,,4745,,82,,,,,,,,994.919,,,,,-2.3,3603,,
15-03-2023 01:09,2823,7,-114,-5,1105,01ffeb0252070e0d0e128e14000f2edb,,,,,,,,4750,,82,,,,,,,,995.035,,,,,-2.1,3597,,
15-03-2023 01:19,2824,7,-107,9,1105,01ffeb0252070e0d0e129114000f2f0f,,,,,,,,4753,,82,,,,,,,,995.087,,,,,-2.1,3597,,
15-03-2023 01:29,2825,7,-109,1,1105,01ffec0252070e0d0e129214000f2f23,,,,,,,,4754,,82,,,,,,,,995.107,,,,,-2,3597,,
15-03-2023 01:39,2826,7,-113,0,1105,01ffec0252070e0d0e129514000f30ae,,,,,,,,4757,,82,,,,,,,,995.502,,,,,-2,3597,,
15-03-2023 01:49,2827,7,-109,5,1105,01ffec0252070e0d0e129014000f3115,,,,,,,,4752,,82,,,,,,,,995.605,,,,,-2,3597,,
15-03-2023 01:59,2828,7,-107,9,1105,01ffeb0252070e100e129314000f31cc,,,,,,,,4755,,82,,,,,,,,995.788,,,,,-2.1,3600,,
15-03-2023 02:09,2829,7,-109,5,1105,01ffeb0252070e0d0e129814000f3260,,,,,,,,4760,,82,,,,,,,,995.936,,,,,-2.1,3597,,
15-03-2023 02:19,2830,7,-109,5,1105,01ffe90252070e0d0e129814000f32bd,,,,,,,,4760,,82,,,,,,,,996.029,,,,,-2.3,3597,,
15-03-2023 02:29,2831,7,-109,2,1105,01ffe70252070e0d0e129014000f32ce,,,,,,,,4752,,82,,,,,,,,996.046,,,,,-2.5,3597,,
15-03-2023 02:39,2832,7,-110,-3,1105,01ffe60252070e0d0e129714000f3301,,,,,,,,4759,,82,,,,,,,,996.097,,,,,-2.6,3597,,
15-03-2023 02:49,2833,7,-107,9,1105,01ffe60252070e0d0e128a14000f337f,,,,,,,,4746,,82,,,,,,,,996.223,,,,,-2.6,3597,,
15-03-2023 02:59,2834,7,-108,8,1105,01ffe70252070e0d0e129014000f33e1,,,,,,,,4752,,82,,,,,,,,996.321,,,,,-2.5,3597,,
15-03-2023 03:09,2835,7,-112,0,1105,01ffe70252070e0d0e129114000f3421,,,,,,,,4753,,82,,,,,,,,996.385,,,,,-2.5,3597,,
15-03-2023 03:19,2836,7,-108,7,1105,01ffe60252070e0d0e128f14000f3504,,,,,,,,4751,,82,,,,,,,,996.612,,,,,-2.6,3597,,
15-03-2023 03:29,2837,7,-109,-1,1105,01ffe40252070e0d0e129614000f359b,,,,,,,,4758,,82,,,,,,,,996.763,,,,,-2.8,3597,,
15-03-2023 03:39,2838,7,-108,8,1105,01ffe40252070e0d0e129314000f358e,,,,,,,,4755,,82,,,,,,,,996.75,,,,,-2.8,3597,,
15-03-2023 03:49,2839,7,-112,1,1105,01ffe40252070e0d0e129114000f3677,,,,,,,,4753,,82,,,,,,,,996.983,,,,,-2.8,3597,,
15-03-2023 03:59,2840,7,-119,-3.2,1792,01ffe30252070e0d0e129514000f371c,,,,,,,,4757,,82,,,,,,,,997.148,,,,,-2.9,3597,,
15-03-2023 04:09,2841,7,-104,-9,1105,01ffe20252070e0d0e129114000f3776,,,,,,,,4753,,82,,,,,,,,997.238,,,,,-3,3597,,
15-03-2023 04:19,2842,7,-108,9,1105,01ffe30252070e0b0e128f14000f37fd,,,,,,,,4751,,82,,,,,,,,997.373,,,,,-2.9,3595,,
15-03-2023 04:29,2843,7,-108,8,1105,01ffe30252070e0d0e128d14000f3850,,,,,,,,4749,,82,,,,,,,,997.456,,,,,-2.9,3597,,
15-03-2023 04:39,2844,7,-108,7,1105,01ffe30252070e0b0e129714000f3966,,,,,,,,4759,,82,,,,,,,,997.734,,,,,-2.9,3595,,
15-03-2023 04:49,2845,7,-108,8,1105,01ffe40252070e0d0e129414000f39f9,,,,,,,,4756,,82,,,,,,,,997.881,,,,,-2.8,3597,,
15-03-2023 04:59,2846,7,-107,1,1105,01ffe40252070e0d0e129714000f3ab4,,,,,,,,4759,,82,,,,,,,,998.068,,,,,-2.8,3597,,
15-03-2023 05:09,2847,7,-109,5,1105,01ffe30252070e0d0e129414000f3b14,,,,,,,,4756,,82,,,,,,,,998.164,,,,,-2.9,3597,,
15-03-2023 05:39,2850,7,-108,7,1105,01ffe10252070e100e129614000f3c3d,,,,,,,,4758,,82,,,,,,,,998.461,,,,,-3.1,3600,,
15-03-2023 05:59,2852,7,-112,-2,1105,01ffdd0252070e100e129514000f3cbd,,,,,,,,4757,,82,,,,,,,,998.589,,,,,-3.5,3600,,
15-03-2023 06:09,2853,7,-109,8,1105,01ffdc0252070e0d0e129314000f3d01,,,,,,,,4755,,82,,,,,,,,998.657,,,,,-3.6,3597,,
15-03-2023 06:19,2854,7,-111,-3,1105,01ffda0252070e100e129814000f3e2c,,,,,,,,4760,,82,,,,,,,,998.956,,,,,-3.8,3600,,
15-03-2023 06:29,2855,7,-111,3,1105,01ffd80253070e100e129e14000f3eb4,,,,,,,,4766,,83,,,,,,,,999.092,,,,,-4,3600,,
15-03-2023 06:39,2856,7,-109,6,1105,01ffd70253070e130e129514000f3edd,,,,,,,,4757,,83,,,,,,,,999.133,,,,,-4.1,3603,,
15-03-2023 06:49,2857,7,-108,4,1105,01ffd70253070e0d0e129414000f3fc9,,,,,,,,4756,,83,,,,,,,,999.369,,,,,-4.1,3597,,
15-03-2023 06:59,2858,7,-108,9,1105,01ffda0253070e0b0e129a14000f3fef,,,,,,,,4762,,83,,,,,,,,999.407,,,,,-3.8,3595,,
